id_ligne,id_commande,id_produit,quantite
3139,1287,6,1
3140,1288,10,1
3141,1288,4,3
3142,1288,14,2
3143,1289,8,1
3144,1289,14,3
3145,1289,14,2
3146,1290,13,2
3147,1291,5,3
3148,1291,8,1
3149,1292,10,2
3150,1292,13,2
3151,1292,4,1
3152,1293,11,2
3153,1293,7,3
3154,1293,19,3
3155,1293,11,2
3156,1294,18,2
3157,1294,20,3
3158,1294,17,1
3159,1294,3,1
3160,1295,2,1
3161,1295,1,1
3162,1295,19,3
3163,1295,15,1
3164,1296,16,2
3165,1296,18,2
3166,1296,7,2
3167,1297,17,2
3168,1297,12,3
3169,1297,15,2
3170,1297,6,3
3171,1298,2,1
3172,1298,3,2
3173,1298,4,3
3174,1298,19,1
3175,1299,3,3
3176,1299,8,1
3177,1299,9,3
3178,1299,19,1
3179,1300,6,2
3180,1300,3,3
3181,1300,16,2
3182,1300,15,3
3183,1301,5,1
3184,1302,10,1
3185,1302,14,1
3186,1303,15,3
3187,1303,3,3
3188,1303,11,3
3189,1303,14,2
3190,1304,14,2
3191,1305,14,1
3192,1305,18,1
3193,1305,6,1
3194,1305,20,1
3195,1306,5,2
3196,1306,2,2
3197,1306,13,3
3198,1306,18,3
3199,1307,7,1
3200,1307,20,2
3201,1307,19,2
3202,1308,17,3
3203,1308,5,2
3204,1309,16,1
3205,1310,19,1
3206,1310,13,1
3207,1310,8,2
3208,1310,11,3
3209,1311,8,1
3210,1311,18,1
3211,1312,2,1
3212,1312,12,3
3213,1313,12,3
3214,1313,8,1
3215,1314,19,1
3216,1315,3,3
3217,1316,15,2
3218,1316,1,1
3219,1317,2,2
3220,1318,2,2
3221,1318,10,3
3222,1319,8,2
3223,1319,2,2
3224,1319,12,1
3225,1320,11,3
3226,1320,6,3
3227,1320,8,3
3228,1320,11,2
3229,1321,20,1
3230,1322,9,3
3231,1323,18,2
3232,1323,19,2
3233,1323,10,1
3234,1323,16,1
3235,1324,8,2
3236,1325,8,1
3237,1325,12,3
3238,1326,3,2
3239,1326,13,1
3240,1326,2,1
3241,1327,14,1
3242,1327,14,1
3243,1327,15,2
3244,1328,8,3
3245,1329,14,3
3246,1329,1,3
3247,1330,16,2
3248,1330,12,2
3249,1331,3,3
3250,1331,5,3
3251,1331,1,1
3252,1331,2,2
3253,1332,12,3
3254,1332,1,2
3255,1333,9,3
3256,1333,14,1
3257,1333,11,2
3258,1334,20,1
3259,1335,5,3
3260,1336,17,2
3261,1336,3,2
3262,1336,4,2
3263,1337,20,2
3264,1337,7,3
3265,1338,4,2
3266,1338,6,3
3267,1338,12,3
3268,1339,15,2
3269,1339,5,2
3270,1339,9,1
3271,1339,17,3
3272,1340,14,3
3273,1340,1,2
3274,1341,10,3
3275,1341,10,1
3276,1341,9,2
3277,1342,3,1
3278,1342,3,2
3279,1342,20,2
3280,1342,17,3
3281,1343,13,1
3282,1343,20,3
3283,1343,18,3
3284,1344,3,3
3285,1344,10,3
3286,1345,6,2
3287,1345,13,2
3288,1345,6,1
3289,1346,1,1
3290,1346,1,3
3291,1346,1,2
3292,1347,12,1
3293,1348,9,3
3294,1349,10,3
3295,1350,16,1
3296,1350,19,1
3297,1350,13,2
3298,1351,19,3
3299,1352,2,3
3300,1353,1,3
3301,1353,15,2
3302,1353,5,1
3303,1354,2,2
3304,1354,5,1
3305,1355,7,2
3306,1356,14,2
3307,1356,4,3
3308,1357,10,1
3309,1357,19,3
3310,1357,10,1
3311,1358,6,1
3312,1359,9,1
3313,1360,18,3
3314,1360,1,3
3315,1361,12,2
3316,1361,10,1
3317,1361,8,3
3318,1361,13,2
3319,1362,19,1
3320,1363,7,1
3321,1363,4,2
3322,1363,14,2
3323,1364,6,1
3324,1365,19,3
3325,1365,20,1
3326,1366,1,2
3327,1366,12,3
3328,1367,1,2
3329,1367,9,2
3330,1368,13,2
3331,1369,20,1
3332,1369,16,1
3333,1369,20,2
3334,1370,16,2
3335,1370,8,3
3336,1370,10,2
3337,1371,10,1
3338,1371,6,3
3339,1371,11,2
3340,1372,15,2
3341,1372,5,1
3342,1373,12,1
3343,1373,5,1
3344,1374,15,2
3345,1374,10,1
3346,1375,20,3
3347,1375,9,1
3348,1375,8,1
3349,1376,16,3
3350,1377,13,3
3351,1377,9,1
3352,1377,5,1
3353,1377,15,1
3354,1378,16,2
3355,1378,15,1
3356,1378,9,1
3357,1378,3,1
3358,1379,15,3
3359,1379,20,3
3360,1379,20,1
3361,1379,16,3
3362,1380,3,3
3363,1381,7,1
3364,1381,7,1
3365,1381,14,2
3366,1381,1,3
3367,1382,19,3
3368,1382,1,3
3369,1382,16,3
3370,1382,6,2
3371,1383,2,2
3372,1383,16,3
3373,1383,12,3
3374,1383,19,3
3375,1384,5,1
3376,1385,8,1
3377,1385,14,1
3378,1386,14,3
3379,1386,1,1
3380,1386,18,2
3381,1386,12,1
3382,1387,6,3
3383,1387,8,1
3384,1387,12,2
3385,1387,10,3
3386,1388,8,2
3387,1388,4,3
3388,1389,5,1
3389,1390,12,3
3390,1390,18,3
3391,1391,17,1
3392,1391,5,2
3393,1392,5,3
3394,1392,6,2
3395,1392,13,2
3396,1393,20,2
3397,1393,3,3
3398,1394,5,3
3399,1394,8,1
3400,1394,4,3
3401,1395,10,3
3402,1396,10,3
3403,1396,7,3
3404,1396,6,1
3405,1396,15,3
3406,1397,19,1
3407,1397,13,3
3408,1397,13,1
3409,1397,1,3
3410,1398,4,1
3411,1398,9,1
3412,1398,20,3
3413,1398,12,3
3414,1399,20,2
3415,1400,2,1
3416,1400,4,2
3417,1401,3,2
3418,1402,2,2
3419,1402,20,2
3420,1402,4,1
3421,1402,19,2
3422,1403,18,3
3423,1404,2,1
3424,1404,5,1
3425,1404,11,2
3426,1405,3,3
3427,1405,19,1
3428,1405,14,2
3429,1405,2,1
3430,1406,18,2
3431,1406,3,1
3432,1406,17,2
3433,1406,9,1
3434,1407,10,2
3435,1407,17,2
3436,1407,19,2
3437,1407,7,3
3438,1408,16,1
3439,1408,14,2
3440,1408,3,1
3441,1409,12,3
3442,1409,4,1
3443,1409,19,2
3444,1409,18,3
3445,1410,19,3
3446,1410,3,1
3447,1411,15,1
3448,1412,9,1
3449,1412,7,3
3450,1413,10,3
3451,1413,11,2
3452,1413,11,3
3453,1413,2,2
3454,1414,18,2
3455,1415,13,2
3456,1416,20,2
3457,1417,13,2
3458,1418,4,3
3459,1418,9,2
3460,1418,17,2
3461,1419,12,2
3462,1420,4,1
3463,1420,17,1
3464,1421,17,2
3465,1421,5,3
3466,1421,13,1
3467,1422,1,2
3468,1422,7,3
3469,1422,20,3
3470,1423,1,1
3471,1423,16,2
3472,1423,11,3
3473,1424,14,3
3474,1424,5,3
3475,1425,7,3
3476,1426,2,2
3477,1426,12,2
3478,1426,16,1
3479,1426,15,1
3480,1427,9,1
3481,1428,12,2
3482,1428,1,3
3483,1428,1,1
3484,1429,15,2
3485,1429,17,3
3486,1430,1,3
3487,1430,5,3
3488,1430,20,1
3489,1430,2,3
3490,1431,20,2
3491,1432,18,1
3492,1432,12,3
3493,1432,1,1
3494,1433,7,1
3495,1434,18,2
3496,1435,9,3
3497,1435,10,2
3498,1436,1,2
3499,1436,15,2
3500,1436,18,3
3501,1436,7,3
3502,1437,5,3
3503,1438,8,2
3504,1439,17,1
3505,1439,12,1
3506,1440,4,3
3507,1441,14,2
3508,1442,18,3
3509,1442,1,3
3510,1442,20,3
3511,1443,14,2
3512,1444,9,2
3513,1444,14,2
3514,1444,16,3
3515,1445,13,3
3516,1445,10,3
3517,1446,8,3
3518,1447,13,2
3519,1447,7,3
3520,1447,8,1
3521,1447,5,2
3522,1448,10,3
3523,1448,16,2
3524,1448,17,2
3525,1448,9,3
3526,1449,11,2
3527,1449,20,1
3528,1449,2,2
3529,1450,7,2
3530,1451,5,1
3531,1451,13,3
3532,1452,11,1
3533,1452,5,2
3534,1452,5,3
3535,1452,8,3
3536,1453,10,3
3537,1453,5,3
3538,1454,13,2
3539,1454,19,3
3540,1454,4,2
3541,1455,6,2
3542,1455,16,1
3543,1455,11,2
3544,1455,4,1
3545,1456,4,3
3546,1456,11,3
3547,1456,8,1
3548,1457,15,2
3549,1457,6,1
3550,1458,14,2
3551,1458,6,1
3552,1458,8,2
3553,1459,19,1
3554,1460,13,3
3555,1460,10,3
3556,1461,11,1
3557,1462,12,1
3558,1463,4,3
3559,1464,8,3
3560,1464,8,3
3561,1464,7,1
3562,1465,6,1
3563,1466,8,3
3564,1467,5,3
3565,1468,17,2
3566,1469,12,2
3567,1469,5,2
3568,1469,14,3
3569,1469,2,1
3570,1470,16,1
3571,1471,8,1
3572,1471,20,3
3573,1471,11,3
3574,1471,16,2
3575,1472,20,3
3576,1472,19,3
3577,1473,8,3
3578,1473,20,1
3579,1473,13,2
3580,1474,20,1
3581,1474,20,2
3582,1474,2,2
3583,1475,20,3
3584,1476,13,2
3585,1476,9,3
3586,1476,4,3
3587,1476,9,2
3588,1477,2,1
3589,1477,4,3
3590,1477,2,2
3591,1478,16,3
3592,1479,5,2
3593,1479,14,3
3594,1480,12,2
3595,1480,5,1
3596,1480,19,2
3597,1481,13,2
3598,1481,12,3
3599,1481,4,2
3600,1481,15,1
3601,1482,4,2
3602,1483,9,1
3603,1484,1,3
3604,1484,10,1
3605,1485,19,3
3606,1485,18,2
3607,1485,8,1
3608,1486,19,1
3609,1486,18,3
3610,1487,13,3
3611,1487,1,3
3612,1487,11,3
3613,1487,2,3
3614,1488,3,2
3615,1488,1,1
3616,1488,11,3
3617,1489,6,2
3618,1490,1,2
3619,1490,10,3
3620,1490,7,2
3621,1491,19,3
3622,1492,10,3
3623,1492,6,1
3624,1493,15,1
3625,1494,4,3
3626,1495,20,1
3627,1495,9,2
3628,1495,11,1
3629,1495,12,1
3630,1496,6,3
3631,1496,18,3
3632,1497,11,2
3633,1497,3,3
3634,1498,5,1
3635,1498,4,2
3636,1498,1,1
3637,1498,13,1
3638,1499,1,3
3639,1500,6,2
3640,1500,4,2
3641,1501,14,2
3642,1501,14,1
3643,1502,11,1
3644,1503,13,3
3645,1503,14,3
3646,1504,9,1
3647,1504,14,3
3648,1504,7,1
3649,1505,13,2
3650,1506,1,2
3651,1507,9,1
3652,1507,15,3
3653,1508,2,2
3654,1509,3,1
3655,1509,14,2
3656,1509,3,2
3657,1510,5,3
3658,1511,2,3
3659,1512,11,3
3660,1513,17,2
3661,1513,18,1
3662,1513,7,1
3663,1513,11,3
3664,1514,20,1
3665,1514,16,3
3666,1514,10,1
3667,1514,3,3
3668,1515,13,3
3669,1515,10,1
3670,1516,5,1
3671,1516,17,2
3672,1517,15,2
3673,1517,11,1
3674,1517,11,3
3675,1518,5,3
3676,1519,8,3
3677,1519,4,2
3678,1519,19,2
3679,1519,11,1
3680,1520,12,3
3681,1520,5,2
3682,1520,13,3
3683,1521,14,3
3684,1522,9,1
3685,1522,6,1
3686,1522,4,2
3687,1523,1,3
3688,1524,3,2
3689,1525,15,1
3690,1525,4,3
3691,1525,15,2
3692,1525,19,3
3693,1526,15,3
3694,1526,3,3
3695,1526,19,1
3696,1527,8,1
3697,1528,9,2
3698,1528,20,3
3699,1528,15,3
3700,1528,14,1
3701,1529,7,1
3702,1529,13,1
3703,1529,1,3
3704,1530,14,3
3705,1530,13,2
3706,1530,16,1
3707,1531,15,1
3708,1531,3,3
3709,1531,18,3
3710,1531,3,3
3711,1532,16,2
3712,1532,11,2
3713,1532,1,2
3714,1532,5,1
3715,1533,10,1
3716,1534,18,3
3717,1534,7,1
3718,1534,11,3
3719,1534,1,3
3720,1535,17,1
3721,1535,9,2
3722,1536,15,3
3723,1537,8,2
3724,1537,8,2
3725,1537,16,2
3726,1538,9,3
3727,1538,11,1
3728,1539,15,1
3729,1539,20,3
3730,1539,20,2
3731,1539,19,3
3732,1540,11,1
3733,1540,5,3
3734,1540,11,3
3735,1540,12,2
3736,1541,9,2
3737,1542,4,2
3738,1543,15,2
3739,1544,3,2
3740,1544,11,2
3741,1545,1,3
3742,1545,20,3
3743,1546,13,1
3744,1546,19,1
3745,1547,18,3
3746,1547,18,2
3747,1548,1,1
3748,1549,9,1
3749,1550,9,3
3750,1551,2,3
3751,1551,11,2
3752,1551,8,3
3753,1552,5,2
3754,1552,2,1
3755,1553,5,2
3756,1553,2,2
3757,1554,5,3
3758,1555,6,2
3759,1556,7,1
3760,1556,9,3
3761,1557,19,3
3762,1557,16,2
3763,1557,13,2
3764,1558,11,2
3765,1558,2,3
3766,1558,9,3
3767,1558,14,1
3768,1559,10,1
3769,1559,6,2
3770,1559,2,2
3771,1560,2,1
3772,1560,2,3
3773,1560,17,3
3774,1560,1,2
3775,1561,8,1
3776,1562,19,3
3777,1562,2,1
3778,1562,6,1
3779,1563,13,3
3780,1563,19,3
3781,1564,4,2
3782,1564,16,3
3783,1565,4,1
3784,1565,2,2
3785,1566,13,1
3786,1566,9,1
3787,1566,7,2
3788,1567,14,1
3789,1567,11,2
3790,1568,3,2
3791,1568,20,2
3792,1569,17,1
3793,1569,16,1
3794,1569,14,3
3795,1570,9,3
3796,1570,13,1
3797,1570,5,3
3798,1570,19,3
3799,1571,7,3
3800,1571,1,3
3801,1572,13,2
3802,1572,20,3
3803,1572,2,2
3804,1573,2,3
3805,1573,5,2
3806,1573,18,2
3807,1573,1,1
3808,1574,19,1
3809,1574,19,2
3810,1574,2,2
3811,1575,6,3
3812,1575,14,2
3813,1575,14,2
3814,1575,2,3
3815,1576,12,3
3816,1576,2,3
3817,1577,11,2
3818,1577,16,1
3819,1578,9,1
3820,1579,14,3
3821,1580,7,3
3822,1580,9,1
3823,1580,16,2
3824,1581,14,3
3825,1581,5,1
3826,1582,2,2
3827,1582,9,1
3828,1582,12,2
3829,1583,5,3
3830,1583,19,2
3831,1584,17,1
3832,1585,1,3
3833,1585,1,2
3834,1586,5,2
3835,1587,1,1
3836,1587,6,3
3837,1587,2,1
3838,1587,9,1
3839,1588,11,2
3840,1589,14,1
3841,1590,6,1
3842,1590,4,3
3843,1590,11,3
3844,1591,2,1
3845,1592,7,3
3846,1592,16,1
3847,1593,8,3
3848,1593,13,2
3849,1594,7,3
3850,1595,4,1
3851,1595,1,3
3852,1596,12,2
3853,1597,18,3
3854,1598,19,3
3855,1598,15,2
3856,1598,14,2
3857,1598,4,2
3858,1599,1,3
3859,1599,19,2
3860,1600,17,2
3861,1600,14,2
3862,1601,16,1
3863,1601,5,3
3864,1602,20,3
3865,1602,1,3
3866,1602,9,1
3867,1603,4,2
3868,1603,10,1
3869,1603,18,2
3870,1604,10,2
3871,1604,17,1
3872,1604,19,1
3873,1604,20,2
3874,1605,5,2
3875,1605,12,3
3876,1605,17,2
3877,1606,8,2
3878,1606,1,1
3879,1607,6,2
3880,1607,14,2
3881,1607,8,3
3882,1607,4,2
3883,1608,11,1
3884,1609,14,1
3885,1609,13,2
3886,1609,11,1
3887,1609,11,1
3888,1610,12,2
3889,1611,2,2
3890,1611,19,3
3891,1612,19,2
3892,1613,1,1
3893,1613,16,1
3894,1613,4,1
3895,1614,17,1
3896,1614,19,3
3897,1614,8,2
3898,1614,6,1
3899,1615,5,2
3900,1615,8,1
3901,1615,17,3
3902,1616,11,1
3903,1616,6,2
3904,1616,19,1
3905,1616,14,1
3906,1617,13,2
3907,1617,7,2
3908,1617,5,2
3909,1617,18,1
3910,1618,12,3
3911,1618,16,1
3912,1618,1,3
3913,1619,12,3
3914,1620,1,1
3915,1620,14,3
3916,1620,7,2
3917,1621,17,2
3918,1621,14,3
3919,1621,16,2
3920,1621,14,1
3921,1622,2,1
3922,1622,7,1
3923,1622,12,3
3924,1622,18,2
3925,1623,12,1
3926,1623,15,1
3927,1623,11,3
3928,1624,11,1
3929,1624,17,3
3930,1624,8,1
3931,1624,12,2
3932,1625,18,1
3933,1625,6,3
3934,1625,7,2
3935,1625,7,2
3936,1626,6,2
3937,1626,8,1
3938,1626,16,3
3939,1627,5,2
3940,1627,11,2
3941,1628,15,1
3942,1628,2,1
3943,1628,4,3
3944,1629,14,3
3945,1629,1,1
3946,1629,16,2
3947,1630,16,1
3948,1630,16,3
3949,1630,9,2
3950,1631,5,1
3951,1632,3,1
3952,1632,3,1
3953,1632,1,1
3954,1632,15,3
3955,1633,15,2
3956,1633,19,3
3957,1634,12,3
3958,1635,12,2
3959,1635,7,1
3960,1636,15,3
3961,1637,5,1
3962,1637,13,1
3963,1637,11,3
3964,1638,12,3
3965,1639,17,3
3966,1639,10,1
3967,1640,13,2
3968,1640,4,3
3969,1640,5,1
3970,1641,9,1
3971,1642,5,2
3972,1642,16,2
3973,1643,3,1
3974,1643,20,2
3975,1643,1,2
3976,1644,2,2
3977,1645,13,3
3978,1645,4,1
3979,1645,11,3
3980,1646,14,1
3981,1646,18,3
3982,1646,12,2
3983,1647,13,3
3984,1647,3,2
3985,1647,15,2
3986,1648,2,1
3987,1648,16,1
3988,1648,9,1
3989,1648,14,1
3990,1649,20,2
3991,1649,12,3
3992,1650,16,3
3993,1650,13,3
3994,1650,11,3
3995,1651,7,2
3996,1651,7,2
3997,1651,6,2
3998,1652,13,2
3999,1652,10,1
4000,1653,8,3
4001,1653,9,1
4002,1654,15,1
4003,1654,4,2
4004,1655,10,1
4005,1655,15,1
4006,1656,12,1
4007,1656,10,1
4008,1656,15,1
4009,1657,4,2
4010,1657,8,1
4011,1658,6,1
4012,1658,11,1
4013,1658,10,3
4014,1658,2,2
4015,1659,1,1
4016,1660,7,3
4017,1661,3,3
4018,1661,13,2
4019,1661,16,2
4020,1661,6,2
4021,1662,14,1
4022,1662,19,1
4023,1662,17,1
4024,1663,20,2
4025,1664,1,1
4026,1665,19,1
4027,1666,17,3
4028,1667,14,2
4029,1668,7,3
4030,1668,18,3
4031,1668,19,1
4032,1669,20,2
4033,1669,19,2
4034,1669,18,3
4035,1670,15,2
4036,1670,7,2
4037,1670,20,1
4038,1671,10,2
4039,1672,8,2
4040,1672,3,1
4041,1672,14,2
4042,1673,13,1
4043,1673,9,3
4044,1673,20,1
4045,1674,10,1
4046,1674,13,1
4047,1674,7,3
4048,1675,9,3
4049,1675,17,2
4050,1675,4,2
4051,1675,1,3
4052,1676,16,3
4053,1676,10,3
4054,1677,18,1
4055,1677,10,3
4056,1677,17,2
4057,1677,2,1
4058,1678,13,3
4059,1678,2,2
4060,1678,6,3
4061,1679,5,1
4062,1680,13,2
4063,1681,19,2
4064,1681,7,2
4065,1681,17,2
4066,1682,14,3
4067,1683,12,2
4068,1684,1,3
4069,1685,15,2
4070,1685,11,3
4071,1685,5,2
4072,1686,2,3
4073,1687,14,2
4074,1688,11,3
4075,1688,18,3
4076,1688,15,1
4077,1688,4,2
4078,1689,14,3
4079,1689,3,1
4080,1689,3,2
4081,1690,3,3
4082,1690,7,2
4083,1690,16,1
4084,1691,20,3
4085,1691,3,2
4086,1691,5,2
4087,1691,20,3
4088,1692,9,3
4089,1692,19,3
4090,1692,17,2
4091,1692,2,1
4092,1693,7,1
4093,1693,19,2
4094,1693,18,1
4095,1693,8,2
4096,1694,9,1
4097,1694,17,1
4098,1695,18,2
4099,1695,1,1
4100,1696,13,3
4101,1696,3,2
4102,1697,10,2
4103,1697,7,1
4104,1698,11,1
4105,1699,2,1
4106,1699,3,2
4107,1700,5,1
4108,1701,1,1
4109,1701,20,3
4110,1702,6,2
4111,1703,18,3
4112,1703,3,2
4113,1703,10,2
4114,1703,17,1
4115,1704,6,1
4116,1704,7,3
4117,1704,9,3
4118,1705,8,3
4119,1705,1,3
4120,1705,1,2
4121,1706,14,1
4122,1706,18,1
4123,1706,14,2
4124,1706,5,3
4125,1707,1,1
4126,1707,2,2
4127,1707,9,3
4128,1707,14,1
4129,1708,16,3
4130,1708,6,1
4131,1709,7,2
4132,1710,2,2
4133,1710,6,2
4134,1711,16,2
4135,1712,19,3
4136,1712,3,1
4137,1713,12,2
4138,1714,11,2
4139,1714,1,1
4140,1715,20,3
4141,1715,19,2
4142,1715,17,3
4143,1715,18,1
4144,1716,9,2
4145,1717,7,3
4146,1717,18,3
4147,1717,4,1
4148,1717,5,3
4149,1718,9,1
4150,1718,11,3
4151,1718,10,1
4152,1719,14,2
4153,1719,18,1
4154,1719,13,3
4155,1720,6,1
4156,1721,1,3
4157,1721,2,3
4158,1722,20,2
4159,1722,7,1
4160,1722,11,1
4161,1723,19,3
4162,1724,13,1
4163,1725,10,3
4164,1726,8,3
4165,1727,2,2
4166,1727,14,3
4167,1728,2,3
4168,1728,16,2
4169,1728,18,3
4170,1729,9,2
4171,1730,13,3
4172,1730,3,2
4173,1731,11,2
4174,1732,20,1
4175,1733,8,3
4176,1734,10,2
4177,1735,1,1
4178,1735,12,1
4179,1735,15,1
4180,1735,12,1
4181,1736,11,1
4182,1736,6,1
4183,1736,1,3
4184,1737,17,1
4185,1737,15,2
4186,1738,17,3
4187,1738,15,3
4188,1738,9,3
4189,1739,15,2
4190,1739,2,2
4191,1739,2,1
4192,1739,8,2
4193,1740,19,3
4194,1740,9,2
4195,1740,15,1
4196,1741,16,3
4197,1741,5,2
4198,1741,17,1
4199,1741,4,2
4200,1742,15,2
4201,1742,20,1
4202,1743,1,1
4203,1743,5,3
4204,1744,5,1
4205,1744,12,3
4206,1745,1,3
4207,1745,8,3
4208,1745,1,2
4209,1745,19,1
4210,1746,3,3
4211,1746,15,3
4212,1746,18,1
4213,1746,9,3
4214,1747,7,1
4215,1748,5,2
4216,1748,10,2
4217,1748,16,3
4218,1748,12,3
4219,1749,20,1
4220,1750,1,1
4221,1751,7,3
4222,1751,9,1
4223,1751,10,1
4224,1751,6,2
4225,1752,12,1
4226,1752,15,3
4227,1752,5,3
4228,1752,17,2
4229,1753,8,2
4230,1753,4,1
4231,1754,4,3
4232,1755,10,2
4233,1756,17,3
4234,1757,14,1
4235,1757,17,3
4236,1757,9,3
4237,1758,13,1
4238,1758,7,1
4239,1758,7,3
4240,1758,4,3
4241,1759,10,2
4242,1759,3,1
4243,1760,2,3
4244,1760,11,3
4245,1761,7,3
4246,1761,2,2
4247,1761,14,2
4248,1761,15,3
4249,1762,6,2
4250,1762,18,3
4251,1763,5,1
4252,1763,12,2
4253,1763,13,3
4254,1763,11,2
4255,1764,9,2
4256,1764,3,2
4257,1764,9,1
4258,1764,5,3
4259,1765,3,1
4260,1766,9,2
4261,1767,12,2
4262,1767,20,1
4263,1767,15,1
4264,1768,8,2
4265,1768,3,2
4266,1768,8,3
4267,1768,4,2
4268,1769,17,3
4269,1769,11,3
4270,1769,5,3
4271,1769,12,2
4272,1770,11,1
4273,1771,5,2
4274,1771,4,2
4275,1771,8,1
4276,1772,16,2
4277,1772,2,3
4278,1772,14,2
4279,1772,13,1
4280,1773,4,2
4281,1773,19,2
4282,1774,14,3
4283,1774,1,1
4284,1774,6,3
4285,1775,16,2
4286,1775,20,3
4287,1776,20,3
4288,1777,8,3
4289,1778,10,2
4290,1778,1,2
4291,1778,14,2
4292,1778,7,3
4293,1779,6,2
4294,1779,10,1
4295,1780,18,3
4296,1780,5,2
4297,1780,11,3
4298,1781,10,1
4299,1781,14,1
4300,1781,14,3
4301,1781,15,2
4302,1782,11,2
4303,1782,18,1
4304,1782,16,3
4305,1782,11,1
4306,1783,5,3
4307,1783,16,2
4308,1783,9,1
4309,1783,10,1
4310,1784,13,1
4311,1784,17,1
4312,1784,11,1
4313,1784,2,1
4314,1785,15,3
4315,1785,16,3
4316,1786,8,1
4317,1786,19,2
4318,1786,12,1
4319,1787,14,2
4320,1787,13,3
4321,1788,19,3
4322,1789,16,1
4323,1789,7,1
4324,1790,18,2
4325,1790,15,1
4326,1790,19,1
4327,1791,14,3
4328,1791,19,2
4329,1791,12,2
4330,1792,14,2
4331,1792,12,2
4332,1792,4,1
4333,1793,8,2
4334,1793,19,3
4335,1794,12,3
4336,1794,19,1
4337,1794,13,2
4338,1794,20,2
4339,1795,5,1
4340,1796,2,3
4341,1797,14,3
4342,1797,13,2
4343,1798,16,2
4344,1798,16,1
4345,1799,3,3
4346,1800,7,1
4347,1800,13,3
4348,1800,20,2
4349,1801,2,3
4350,1801,1,2
4351,1801,15,3
4352,1802,14,1
4353,1803,9,2
4354,1804,20,2
4355,1804,9,2
4356,1805,3,2
4357,1805,16,2
4358,1806,19,2
4359,1806,6,1
4360,1807,13,2
4361,1807,6,1
4362,1807,10,3
4363,1807,6,2
4364,1808,5,1
4365,1808,5,3
4366,1808,11,3
4367,1808,19,2
4368,1809,7,2
4369,1810,1,3
4370,1810,7,2
4371,1811,11,3
4372,1811,1,3
4373,1811,17,3
4374,1811,2,1
4375,1812,19,1
4376,1813,10,3
4377,1813,18,1
4378,1813,16,1
4379,1814,3,2
4380,1815,16,3
4381,1815,11,2
4382,1815,4,3
4383,1816,16,2
4384,1816,19,3
4385,1817,14,1
4386,1817,1,2
4387,1817,15,3
4388,1818,11,3
4389,1818,2,2
4390,1819,4,1
4391,1819,10,3
4392,1819,6,3
4393,1819,5,2
4394,1820,1,3
4395,1820,14,3
4396,1820,6,2
4397,1821,2,2
4398,1821,10,2
4399,1821,9,3
4400,1821,4,3
4401,1822,4,3
4402,1822,6,1
4403,1822,8,3
4404,1822,17,2
4405,1823,6,3
4406,1823,13,1
4407,1823,3,1
4408,1823,2,1
4409,1824,5,2
4410,1824,20,1
4411,1824,14,2
4412,1824,6,3
4413,1825,9,3
4414,1825,19,3
4415,1825,18,1
4416,1826,5,3
4417,1826,17,2
4418,1827,16,1
4419,1827,8,3
4420,1827,2,3
4421,1828,16,2
4422,1829,16,2
4423,1829,16,2
4424,1829,12,3
4425,1829,2,2
4426,1830,11,3
4427,1831,11,2
4428,1832,5,1
4429,1832,2,2
4430,1832,10,3
4431,1832,10,1
4432,1833,2,2
4433,1833,14,1
4434,1833,12,2
4435,1834,6,3
4436,1834,13,3
4437,1834,4,1
4438,1834,15,2
4439,1835,18,1
4440,1835,9,3
4441,1836,18,2
4442,1836,3,1
4443,1836,14,2
4444,1836,3,3
4445,1837,2,3
4446,1837,7,2
4447,1837,15,1
4448,1837,4,3
4449,1838,4,3
4450,1838,5,3
4451,1839,11,2
4452,1840,11,3
4453,1840,5,2
4454,1840,17,1
4455,1840,19,3
4456,1841,5,3
4457,1841,17,1
4458,1841,12,1
4459,1842,4,2
4460,1842,11,2
4461,1843,19,1
4462,1843,5,1
4463,1843,19,1
4464,1844,4,3
4465,1845,19,1
4466,1845,8,2
4467,1845,2,3
4468,1846,3,3
4469,1846,9,2
4470,1846,19,2
4471,1846,5,3
4472,1847,4,3
4473,1847,13,1
4474,1847,9,3
4475,1848,15,3
4476,1849,7,1
4477,1849,19,2
4478,1849,12,2
4479,1849,11,2
4480,1850,8,2
4481,1850,14,3
4482,1851,14,2
4483,1851,16,2
4484,1851,9,1
4485,1852,15,1
4486,1852,5,3
4487,1853,9,2
4488,1853,11,3
4489,1853,10,1
4490,1853,9,1
4491,1854,3,2
4492,1854,3,3
4493,1854,13,1
4494,1855,12,2
4495,1855,2,1
4496,1855,17,2
4497,1855,13,3
4498,1856,8,3
4499,1856,2,2
4500,1857,5,1
4501,1857,10,1
4502,1857,2,1
4503,1857,18,1
4504,1858,9,3
4505,1858,7,3
4506,1858,8,3
4507,1859,9,3
4508,1859,3,2
4509,1859,8,3
4510,1859,19,3
4511,1860,20,3
4512,1860,12,1
4513,1860,17,1
4514,1860,4,3
4515,1861,3,2
4516,1862,1,2
4517,1862,5,1
4518,1862,4,3
4519,1863,20,1
4520,1863,16,3
4521,1864,14,2
4522,1864,12,3
4523,1865,12,3
4524,1865,10,1
4525,1865,14,3
4526,1866,15,1
4527,1867,18,2
4528,1867,13,2
4529,1868,20,1
4530,1869,20,1
4531,1869,13,1
4532,1869,13,2
4533,1869,2,3
4534,1870,2,3
4535,1870,17,2
4536,1870,19,1
