id_paiement,id_commande,montant,methode,statut_paiement
1488,1549,1500,paiement_livraison,reussi
1489,1550,4500,mobile_money,reussi
1490,1551,76000,carte_bancaire,reussi
1491,1553,106000,carte_bancaire,reussi
1492,1554,105000,mobile_money,reussi
1493,1555,19000,paiement_livraison,reussi
1494,1556,9000,Mobile Money,reussi
1495,1557,147000,carte_bancaire,reussi
1496,1558,77300,mobile_money,reussi
1497,1559,57800,mobile_money,reussi
1498,1560,130000,carte_bancaire,reussi
1499,1561,3000,carte_bancaire,reussi
1500,1562,117500,paiement_livraison,reussi
1501,1563,100500,mobile_money,reussi
1502,1565,51000,carte_bancaire,reussi
1503,1566,14000,mobile_money,reussi
1504,1567,18800,mobile_money,reussi
1505,1568,59000,carte_bancaire,reussi
1506,1569,53400,mobile_money,reussi
1507,1570,203000,paiement_livraison,reussi
1508,1571,51000,paiement_livraison,reussi
1509,1572,65500,mobile_money,reussi
1510,1573,175500,paiement_livraison,reussi
1511,1574,126000,mobile_money,reussi
1512,1575,105700,carte_bancaire,reussi
1513,1576,66600,mobile_money,reussi
1514,1577,38000,mobile_money,reussi
1515,1578,1500,mobile_money,reussi
1516,1579,17400,carte_bancaire,reussi
1517,1580,65000,carte_bancaire,reussi
1518,1581,52400,carte_bancaire,reussi
1519,1582,45900,Mobile Money,reussi
1520,1583,165000,mobile_money,echoue
1521,1584,11000,paiement_livraison,reussi
1522,1584,11000,mobile_money,reussi
1523,1585,62500,mobile_money,reussi
1524,1586,70000,mobile_money,reussi
1525,1587,60500,mobile_money,reussi
1526,1588,13000,carte_bancaire,reussi
1527,1589,5800,carte_bancaire,reussi
1528,1591,18000,paiement_livraison,reussi
1529,1592,38500,carte_bancaire,reussi
1530,1592,38500,carte_bancaire,reussi
1531,1593,16000,carte_bancaire,reussi
1532,1594,13500,mobile_money,reussi
1533,1595,52500,paiement_livraison,echoue
1534,1596,8400,carte_bancaire,reussi
1535,1597,58500,paiement_livraison,reussi
1536,1598,147600,mobile_money,reussi
1537,1599,97500,paiement_livraison,reussi
1538,1600,33600,carte_bancaire,reussi
1539,1601,130000,Mobile Money,reussi
1540,1602,61500,mobile_money,reussi
1541,1603,71800,paiement_livraison,reussi
1542,1604,61600,carte_bancaire,reussi
1543,1605,104600,mobile_money,reussi
1544,1606,18500,mobile_money,reussi
1545,1607,69600,mobile_money,reussi
1546,1608,6500,carte_bancaire,reussi
1547,1609,25800,mobile_money,reussi
1548,1610,8400,mobile_money,reussi
1549,1611,126000,mobile_money,reussi
1550,1612,60000,mobile_money,reussi
1551,1613,52500,carte_bancaire,reussi
1552,1613,52500,paiement_livraison,reussi
1553,1614,116500,Mobile Money,reussi
1554,1615,106000,paiement_livraison,reussi
1555,1616,61300,carte_bancaire,reussi
1556,1617,105500,carte_bancaire,reussi
1557,1618,75100,carte_bancaire,reussi
1558,1619,12600,mobile_money,reussi
1559,1620,38900,mobile_money,reussi
1560,1621,95200,mobile_money,reussi
1561,1622,74100,carte_bancaire,reussi
1562,1623,31700,Mobile Money,echoue
1563,1624,50900,paiement_livraison,reussi
1564,1625,66000,carte_bancaire,reussi
1565,1626,97000,mobile_money,echoue
1566,1627,83000,mobile_money,echoue
1567,1628,71000,mobile_money,reussi
1568,1629,79900,paiement_livraison,reussi
1569,1630,103000,mobile_money,reussi
1570,1631,35000,mobile_money,reussi
1571,1632,80500,Mobile Money,echoue
1572,1633,106000,mobile_money,reussi
1573,1634,12600,mobile_money,reussi
1574,1635,12900,Mobile Money,reussi
1575,1636,24000,mobile_money,reussi
1576,1637,58000,mobile_money,reussi
1577,1638,12600,mobile_money,reussi
1578,1639,35800,mobile_money,reussi
1579,1640,87000,paiement_livraison,reussi
1580,1641,1500,paiement_livraison,echoue
1581,1642,120000,mobile_money,reussi
1582,1643,62000,mobile_money,reussi
1583,1645,45000,carte_bancaire,echoue
1584,1646,72700,mobile_money,reussi
1585,1647,70500,Mobile Money,reussi
1586,1648,50300,carte_bancaire,echoue
1587,1649,27600,mobile_money,reussi
1588,1650,105000,paiement_livraison,reussi
1589,1651,37000,mobile_money,echoue
1590,1652,9800,paiement_livraison,echoue
1591,1653,10500,Mobile Money,reussi
1592,1655,10800,mobile_money,reussi
1593,1656,15000,mobile_money,reussi
1594,1658,60400,paiement_livraison,reussi
1595,1659,12500,carte_bancaire,echoue
1596,1660,13500,mobile_money,reussi
1597,1661,142000,mobile_money,reussi
1598,1662,46800,Mobile Money,reussi
1599,1663,15000,carte_bancaire,reussi
1600,1664,12500,carte_bancaire,echoue
1601,1665,30000,mobile_money,reussi
1602,1666,33000,paiement_livraison,reussi
1603,1667,11600,carte_bancaire,reussi
1604,1668,102000,mobile_money,reussi
1605,1669,133500,paiement_livraison,reussi
1606,1670,32500,carte_bancaire,reussi
1607,1671,5600,mobile_money,reussi
1608,1672,39600,carte_bancaire,reussi
1609,1673,15500,carte_bancaire,reussi
1610,1674,19800,mobile_money,reussi
1611,1675,94000,mobile_money,reussi
1612,1676,83400,paiement_livraison,reussi
1613,1677,67900,carte_bancaire,reussi
1614,1678,75000,mobile_money,echoue
1615,1679,35000,mobile_money,reussi
1616,1680,7000,carte_bancaire,reussi
1617,1681,91000,mobile_money,reussi
1618,1682,17400,carte_bancaire,echoue
1619,1683,8400,mobile_money,reussi
1620,1684,37500,carte_bancaire,reussi
1621,1685,105500,carte_bancaire,reussi
1622,1686,54000,carte_bancaire,echoue
1623,1687,11600,mobile_money,reussi
1624,1688,116000,mobile_money,reussi
1625,1689,83400,mobile_money,reussi
1626,1690,100000,paiement_livraison,reussi
1627,1691,159000,carte_bancaire,reussi
1628,1692,134500,carte_bancaire,reussi
1629,1693,90000,mobile_money,reussi
1630,1694,12500,carte_bancaire,reussi
1631,1695,51500,mobile_money,reussi
1632,1696,54500,carte_bancaire,reussi
1633,1697,10100,paiement_livraison,reussi
1634,1698,6500,paiement_livraison,reussi
1635,1699,62000,paiement_livraison,reussi
1636,1700,35000,carte_bancaire,reussi
1637,1701,35000,mobile_money,reussi
1638,1702,19000,Mobile Money,reussi
1639,1703,119100,mobile_money,reussi
1640,1704,27500,paiement_livraison,reussi
1641,1705,71500,carte_bancaire,reussi
1642,1706,141900,carte_bancaire,reussi
1643,1707,58800,carte_bancaire,reussi
1644,1708,84500,paiement_livraison,reussi
1645,1709,9000,mobile_money,reussi
1646,1710,55000,mobile_money,reussi
1647,1712,112000,mobile_money,reussi
1648,1713,8400,mobile_money,reussi
1649,1714,25500,paiement_livraison,reussi
1650,1715,135000,mobile_money,reussi
1651,1716,3000,Mobile Money,reussi
1652,1717,192000,paiement_livraison,reussi
1653,1718,23800,mobile_money,reussi
1654,1719,41600,carte_bancaire,reussi
1655,1720,9500,paiement_livraison,reussi
1656,1721,91500,mobile_money,reussi
1657,1722,26000,mobile_money,reussi
1658,1723,90000,paiement_livraison,reussi
1659,1724,3500,carte_bancaire,reussi
1660,1725,8400,carte_bancaire,reussi
1661,1726,9000,mobile_money,reussi
1662,1727,53400,paiement_livraison,reussi
1663,1728,162500,carte_bancaire,reussi
1664,1729,3000,paiement_livraison,reussi
1665,1730,54500,mobile_money,reussi
1666,1731,13000,mobile_money,reussi
1667,1732,7500,mobile_money,reussi
1668,1733,9000,carte_bancaire,reussi
1669,1734,5600,mobile_money,reussi
1670,1735,28900,mobile_money,reussi
1671,1736,53500,mobile_money,reussi
1672,1737,27000,carte_bancaire,reussi
1673,1738,61500,mobile_money,reussi
1674,1739,76000,carte_bancaire,reussi
1675,1740,101000,mobile_money,reussi
1676,1741,186000,mobile_money,reussi
1677,1742,23500,carte_bancaire,reussi
1678,1742,23500,mobile_money,reussi
1679,1743,117500,paiement_livraison,reussi
1680,1744,47600,carte_bancaire,reussi
1681,1746,114000,mobile_money,echoue
1682,1747,4500,mobile_money,reussi
1683,1748,163200,paiement_livraison,reussi
1684,1749,7500,Mobile Money,reussi
1685,1750,12500,carte_bancaire,reussi
1686,1751,36800,mobile_money,reussi
1687,1752,155200,Mobile Money,reussi
1688,1753,21000,paiement_livraison,reussi
1689,1754,45000,carte_bancaire,reussi
1690,1755,5600,carte_bancaire,reussi
1691,1756,33000,mobile_money,reussi
1692,1757,43300,Mobile Money,reussi
1693,1758,66500,mobile_money,reussi
1694,1759,27600,mobile_money,reussi
1695,1760,73500,paiement_livraison,echoue
1696,1761,85100,paiement_livraison,reussi
1697,1762,77500,paiement_livraison,reussi
1698,1763,66900,paiement_livraison,reussi
1699,1764,153500,mobile_money,reussi
1700,1765,22000,mobile_money,reussi
1701,1766,3000,mobile_money,reussi
1702,1767,23900,mobile_money,reussi
1703,1768,89000,mobile_money,reussi
1704,1769,165900,mobile_money,reussi
1705,1770,6500,carte_bancaire,reussi
1706,1771,103000,mobile_money,reussi
1707,1772,119100,carte_bancaire,echoue
1708,1773,90000,paiement_livraison,reussi
1709,1774,58400,mobile_money,reussi
1710,1775,72500,mobile_money,reussi
1711,1776,22500,mobile_money,reussi
1712,1777,9000,carte_bancaire,reussi
1713,1778,55700,paiement_livraison,reussi
1714,1779,21800,mobile_money,reussi
1715,1780,148000,paiement_livraison,reussi
1716,1781,42000,mobile_money,reussi
1717,1782,114000,paiement_livraison,echoue
1718,1783,159300,carte_bancaire,reussi
1719,1784,39000,mobile_money,reussi
1720,1785,99000,paiement_livraison,reussi
1721,1786,67200,carte_bancaire,reussi
1722,1787,22100,mobile_money,reussi
1723,1788,90000,carte_bancaire,reussi
1724,1789,29500,mobile_money,reussi
1725,1790,77000,mobile_money,reussi
1726,1791,85800,carte_bancaire,reussi
1727,1792,35000,paiement_livraison,reussi
1728,1793,96000,carte_bancaire,reussi
1729,1794,64600,mobile_money,reussi
1730,1796,54000,mobile_money,echoue
1731,1797,24400,mobile_money,reussi
1732,1798,75000,carte_bancaire,reussi
1733,1799,66000,mobile_money,reussi
1734,1800,30000,mobile_money,echoue
1735,1801,103000,mobile_money,reussi
1736,1802,5800,mobile_money,reussi
1737,1803,3000,paiement_livraison,reussi
1738,1804,18000,mobile_money,reussi
1739,1805,94000,mobile_money,reussi
1740,1806,69500,mobile_money,reussi
1741,1807,43900,carte_bancaire,reussi
1742,1808,219500,mobile_money,reussi
1743,1809,9000,carte_bancaire,reussi
1744,1810,46500,paiement_livraison,reussi
1745,1811,108000,carte_bancaire,reussi
1746,1812,30000,paiement_livraison,reussi
1747,1813,52900,paiement_livraison,reussi
1748,1814,44000,mobile_money,reussi
1749,1815,133000,carte_bancaire,reussi
1750,1816,140000,carte_bancaire,reussi
1751,1817,54800,carte_bancaire,reussi
1752,1818,55500,paiement_livraison,reussi
1753,1819,121900,Mobile Money,reussi
1754,1820,73900,mobile_money,reussi
1755,1821,91100,carte_bancaire,reussi
1756,1822,85500,mobile_money,reussi
1757,1823,72000,mobile_money,reussi
1758,1824,117600,carte_bancaire,reussi
1759,1825,114000,carte_bancaire,reussi
1760,1826,127000,paiement_livraison,reussi
1761,1827,88000,mobile_money,reussi
1762,1828,50000,mobile_money,reussi
1763,1829,148600,paiement_livraison,reussi
1764,1830,19500,mobile_money,reussi
1765,1831,13000,mobile_money,reussi
1766,1832,82200,mobile_money,reussi
1767,1833,50200,mobile_money,reussi
1768,1834,70000,carte_bancaire,reussi
1769,1835,24000,mobile_money,reussi
1770,1836,138600,carte_bancaire,reussi
1771,1837,116000,mobile_money,reussi
1772,1838,150000,carte_bancaire,reussi
1773,1839,13000,mobile_money,reussi
1774,1840,190500,mobile_money,reussi
1775,1841,120200,Mobile Money,reussi
1776,1842,43000,paiement_livraison,reussi
1777,1843,95000,paiement_livraison,reussi
1778,1845,90000,Mobile Money,reussi
1779,1846,234000,mobile_money,reussi
1780,1847,53000,mobile_money,reussi
1781,1848,24000,carte_bancaire,reussi
1782,1849,85900,paiement_livraison,echoue
1783,1850,23400,mobile_money,echoue
1784,1852,113000,carte_bancaire,reussi
1785,1853,26800,carte_bancaire,reussi
1786,1854,113500,mobile_money,reussi
1787,1855,58900,carte_bancaire,reussi
1788,1856,45000,carte_bancaire,reussi
1789,1857,75300,carte_bancaire,reussi
1790,1859,147500,mobile_money,echoue
1791,1860,82700,paiement_livraison,reussi
1792,1861,44000,carte_bancaire,reussi
1793,1862,105000,carte_bancaire,reussi
1794,1863,82500,mobile_money,reussi
1795,1864,24200,mobile_money,reussi
1796,1865,32800,mobile_money,reussi
1797,1866,8000,carte_bancaire,reussi
1798,1868,7500,carte_bancaire,reussi
1799,1869,72000,mobile_money,reussi
1800,1870,130000,mobile_money,reussi
1801,1871,98000,carte_bancaire,reussi
1802,1872,94500,carte_bancaire,reussi
1803,1873,79500,carte_bancaire,reussi
1804,1874,120500,carte_bancaire,reussi
1805,1877,162500,paiement_livraison,reussi
1806,1878,48000,carte_bancaire,reussi
1807,1879,186000,Mobile Money,reussi
1808,1880,58500,carte_bancaire,reussi
1809,1881,4200,mobile_money,reussi
1810,1882,41000,mobile_money,reussi
1811,1883,10100,carte_bancaire,reussi
1812,1884,108900,carte_bancaire,echoue
1813,1884,108900,paiement_livraison,reussi
1814,1885,33000,paiement_livraison,reussi
1815,1886,76900,paiement_livraison,reussi
1816,1887,54000,carte_bancaire,reussi
1817,1888,54000,mobile_money,reussi
1818,1889,53800,paiement_livraison,echoue
1819,1890,163000,paiement_livraison,reussi
1820,1891,32400,mobile_money,reussi
1821,1892,71000,mobile_money,reussi
1822,1893,38800,paiement_livraison,reussi
1823,1894,16600,carte_bancaire,reussi
1824,1895,20000,paiement_livraison,echoue
1825,1896,29000,mobile_money,reussi
1826,1897,30000,carte_bancaire,echoue
1827,1898,27500,carte_bancaire,echoue
1828,1899,22500,carte_bancaire,reussi
1829,1900,115500,mobile_money,echoue
1830,1901,25500,carte_bancaire,reussi
1831,1902,34600,mobile_money,reussi
1832,1903,12000,carte_bancaire,echoue
1833,1904,112100,mobile_money,reussi
1834,1905,133000,mobile_money,echoue
1835,1906,107500,mobile_money,reussi
1836,1908,26700,paiement_livraison,reussi
1837,1909,54000,carte_bancaire,reussi
1838,1910,42500,mobile_money,reussi
1839,1911,103500,carte_bancaire,reussi
1840,1912,57600,mobile_money,echoue
1841,1913,25000,mobile_money,reussi
1842,1914,69000,paiement_livraison,reussi
1843,1915,55000,mobile_money,reussi
1844,1917,148900,paiement_livraison,reussi
1845,1918,79500,paiement_livraison,reussi
1846,1919,97500,paiement_livraison,reussi
1847,1920,68000,mobile_money,reussi
1848,1921,79500,mobile_money,reussi
1849,1922,11000,carte_bancaire,reussi
1850,1923,4200,mobile_money,reussi
1851,1924,3000,paiement_livraison,reussi
1852,1925,42200,mobile_money,reussi
1853,1926,10500,mobile_money,reussi
1854,1927,23100,carte_bancaire,reussi
1855,1928,19800,mobile_money,reussi
1856,1929,8000,mobile_money,reussi
1857,1930,38500,paiement_livraison,reussi
1858,1931,66000,mobile_money,reussi
1859,1932,79500,mobile_money,reussi
1860,1933,68500,carte_bancaire,reussi
1861,1934,81500,mobile_money,echoue
1862,1935,24000,carte_bancaire,reussi
1863,1936,90000,mobile_money,reussi
1864,1937,53500,carte_bancaire,reussi
1865,1938,75000,paiement_livraison,reussi
1866,1939,70000,mobile_money,reussi
1867,1941,2800,mobile_money,reussi
1868,1942,149000,Mobile Money,reussi
1869,1943,32500,mobile_money,reussi
1870,1944,90000,mobile_money,reussi
1871,1946,3000,paiement_livraison,reussi
1872,1947,40000,paiement_livraison,reussi
1873,1948,107500,paiement_livraison,reussi
1874,1949,48500,carte_bancaire,reussi
1875,1950,98000,paiement_livraison,reussi
1876,1951,75000,paiement_livraison,reussi
1877,1952,105000,mobile_money,reussi
1878,1953,207500,mobile_money,reussi
1879,1954,144000,paiement_livraison,echoue
1880,1955,134000,mobile_money,reussi
1881,1956,180000,mobile_money,reussi
1882,1957,59500,mobile_money,reussi
1883,1958,30000,Mobile Money,reussi
1884,1959,54900,paiement_livraison,reussi
1885,1960,35000,paiement_livraison,reussi
1886,1961,82100,mobile_money,reussi
1887,1962,55500,mobile_money,reussi
1888,1963,66000,mobile_money,reussi
1889,1964,180000,paiement_livraison,echoue
1890,1965,28000,mobile_money,reussi
1891,1966,6000,carte_bancaire,echoue
1892,1967,91500,carte_bancaire,reussi
1893,1968,27900,mobile_money,reussi
1894,1969,19500,carte_bancaire,reussi
1895,1970,42000,Mobile Money,reussi
1896,1971,43500,mobile_money,reussi
1897,1973,45000,mobile_money,reussi
1898,1974,50600,mobile_money,reussi
1899,1977,150000,paiement_livraison,reussi
1900,1978,82300,Mobile Money,reussi
1901,1979,98500,paiement_livraison,reussi
1902,1980,118500,Mobile Money,reussi
1903,1982,33000,mobile_money,reussi
1904,1983,81700,carte_bancaire,reussi
1905,1984,9000,carte_bancaire,reussi
1906,1985,105500,carte_bancaire,reussi
1907,1986,102900,carte_bancaire,reussi
1908,1987,33000,paiement_livraison,reussi
1909,1988,91000,carte_bancaire,reussi
1910,1989,30000,mobile_money,reussi
1911,1990,208200,carte_bancaire,reussi
1912,1991,66000,carte_bancaire,echoue
1913,1993,104400,carte_bancaire,reussi
1914,1994,131600,paiement_livraison,reussi
1915,1995,127100,mobile_money,reussi
1916,1996,50600,carte_bancaire,reussi
1917,1997,32800,mobile_money,reussi
1918,1998,12000,carte_bancaire,reussi
1919,1999,99000,paiement_livraison,reussi
1920,2000,34500,carte_bancaire,reussi
1921,2001,12000,mobile_money,reussi
1922,2002,90600,mobile_money,reussi
1923,2003,78000,mobile_money,reussi
1924,2004,36000,carte_bancaire,echoue
1925,2005,39000,carte_bancaire,reussi
1926,2006,91500,carte_bancaire,echoue
1927,2007,35000,carte_bancaire,echoue
1928,2008,20200,paiement_livraison,reussi
1929,2009,1500,Mobile Money,echoue
1930,2010,29200,Mobile Money,reussi
1931,2011,4500,carte_bancaire,reussi
1932,2012,140000,carte_bancaire,reussi
1933,2013,61000,carte_bancaire,reussi
1934,2014,12000,carte_bancaire,reussi
1935,2015,190500,mobile_money,reussi
1936,2016,41000,mobile_money,reussi
1937,2017,13500,mobile_money,reussi
1938,2018,80500,mobile_money,reussi
1939,2019,135000,Mobile Money,reussi
1940,2020,92800,carte_bancaire,reussi
1941,2021,65600,paiement_livraison,reussi
1942,2022,60000,carte_bancaire,reussi
1943,2023,110400,mobile_money,reussi
1944,2024,170000,mobile_money,reussi
1945,2025,8400,Mobile Money,reussi
1946,2026,72000,paiement_livraison,reussi
1947,2028,60500,paiement_livraison,reussi
1948,2029,4500,carte_bancaire,reussi
1949,2030,60000,carte_bancaire,reussi
1950,2031,40500,carte_bancaire,echoue
1951,2031,40500,mobile_money,reussi
1952,2032,15000,mobile_money,reussi
1953,2033,144000,mobile_money,reussi
1954,2034,150900,carte_bancaire,reussi
1955,2035,47800,mobile_money,reussi
1956,2036,31000,carte_bancaire,reussi
1957,2037,37500,carte_bancaire,reussi
1958,2038,4500,paiement_livraison,reussi
1959,2039,122500,carte_bancaire,reussi
1960,2040,12500,mobile_money,reussi
1961,2041,147500,mobile_money,reussi
1962,2042,141000,carte_bancaire,reussi
1963,2043,8000,paiement_livraison,reussi
1964,2044,45600,carte_bancaire,reussi
1965,2045,60600,Mobile Money,reussi
1966,2046,167800,mobile_money,echoue
1967,2048,53600,mobile_money,reussi
1968,2049,39000,mobile_money,reussi
1969,2050,9000,mobile_money,reussi
1970,2051,60000,mobile_money,reussi
1971,2052,39900,mobile_money,reussi
1972,2053,76000,carte_bancaire,reussi
1973,2054,57500,carte_bancaire,reussi
1974,2055,69000,mobile_money,echoue
1975,2056,113000,mobile_money,reussi
1976,2057,59000,mobile_money,reussi
1977,2058,97500,mobile_money,reussi
1978,2059,85500,carte_bancaire,reussi
1979,2060,7500,paiement_livraison,reussi
1980,2061,120000,paiement_livraison,reussi
1981,2062,80000,paiement_livraison,reussi
1982,2063,36000,carte_bancaire,echoue
1983,2064,22000,paiement_livraison,reussi
1984,2065,45600,carte_bancaire,reussi
1985,2066,76200,paiement_livraison,reussi
1986,2067,114500,carte_bancaire,reussi
1987,2069,8400,carte_bancaire,reussi
1988,2070,39000,mobile_money,reussi
1989,2071,44300,paiement_livraison,reussi
1990,2072,66100,paiement_livraison,reussi
1991,2073,139300,carte_bancaire,reussi
1992,2074,47600,mobile_money,reussi
1993,2074,47600,mobile_money,reussi
1994,2075,110400,Mobile Money,reussi
1995,2076,42500,carte_bancaire,reussi
1996,2077,136000,carte_bancaire,reussi
1997,2078,31500,mobile_money,echoue
1998,2079,4500,mobile_money,reussi
1999,2081,73500,mobile_money,reussi
2000,2082,169000,mobile_money,reussi
2001,2083,35000,mobile_money,reussi
2002,2084,65100,mobile_money,reussi
2003,2085,141000,mobile_money,reussi
2004,2086,93500,carte_bancaire,reussi
2005,2087,58500,mobile_money,reussi
2006,2087,58500,mobile_money,reussi
2007,2088,29500,paiement_livraison,reussi
2008,2089,105000,mobile_money,reussi
2009,2090,40000,mobile_money,echoue
2010,2091,111000,carte_bancaire,reussi
2011,2092,44000,carte_bancaire,reussi
2012,2093,12500,mobile_money,reussi
2013,2094,21000,mobile_money,reussi
2014,2095,78500,paiement_livraison,reussi
2015,2096,97300,mobile_money,reussi
2016,2097,31500,mobile_money,reussi
2017,2098,4200,mobile_money,reussi
2018,2100,20500,mobile_money,reussi
2019,2101,18500,mobile_money,reussi
2020,2102,38000,paiement_livraison,reussi
2021,2103,52000,carte_bancaire,reussi
2022,2104,38900,mobile_money,reussi
2023,2105,8400,carte_bancaire,reussi
2024,2106,22000,mobile_money,reussi
2025,2106,22000,mobile_money,reussi
2026,2108,58500,carte_bancaire,reussi
2027,2109,44600,mobile_money,reussi
2028,2110,66000,mobile_money,reussi
2029,2111,45000,carte_bancaire,reussi
2030,2112,39500,mobile_money,echoue
2031,2113,96000,paiement_livraison,reussi
2032,2114,29800,mobile_money,echoue
2033,2115,12100,mobile_money,reussi
2034,2116,29500,mobile_money,reussi
2035,2117,82500,paiement_livraison,reussi
2036,2119,71900,carte_bancaire,echoue
2037,2120,33000,carte_bancaire,reussi
2038,2121,83100,carte_bancaire,reussi
2039,2122,12900,mobile_money,reussi
2040,2123,21500,mobile_money,reussi
2041,2124,15000,carte_bancaire,reussi
2042,2125,11000,carte_bancaire,echoue
2043,2126,169500,mobile_money,reussi
2044,2127,131500,carte_bancaire,reussi
2045,2128,73000,paiement_livraison,reussi
2046,2129,89800,paiement_livraison,reussi
2047,2130,24000,mobile_money,reussi
2048,2131,55000,paiement_livraison,reussi
2049,2132,37700,Mobile Money,reussi
2050,2134,22200,mobile_money,reussi
2051,2135,80000,carte_bancaire,reussi
2052,2136,43100,carte_bancaire,reussi
2053,2137,61500,mobile_money,reussi
2054,2138,18200,mobile_money,reussi
2055,2139,58500,carte_bancaire,echoue
2056,2140,44000,mobile_money,reussi
2057,2141,44600,Mobile Money,reussi
2058,2142,171500,carte_bancaire,reussi
2059,2143,34000,mobile_money,reussi
2060,2144,23500,mobile_money,reussi
2061,2145,73500,mobile_money,reussi
2062,2146,22500,paiement_livraison,reussi
2063,2147,104000,paiement_livraison,reussi
2064,2148,101000,paiement_livraison,reussi
2065,2149,103000,mobile_money,reussi
2066,2150,50300,paiement_livraison,reussi
2067,2151,81400,paiement_livraison,reussi
2068,2152,88000,paiement_livraison,reussi
2069,2153,42900,mobile_money,reussi
2070,2155,45500,paiement_livraison,reussi
2071,2156,34100,Mobile Money,reussi
2072,2157,18000,carte_bancaire,reussi
2073,2159,3000,carte_bancaire,reussi
2074,2161,119500,carte_bancaire,echoue
2075,2162,105000,mobile_money,reussi
2076,2163,82100,carte_bancaire,reussi
2077,2164,75000,mobile_money,reussi
2078,2165,22000,paiement_livraison,reussi
2079,2166,13000,carte_bancaire,reussi
2080,2167,80000,carte_bancaire,reussi
2081,2168,128800,paiement_livraison,reussi
2082,2169,34800,carte_bancaire,reussi
2083,2170,22000,mobile_money,reussi
2084,2171,61000,carte_bancaire,reussi
2085,2172,127000,Mobile Money,reussi
2086,2174,94500,paiement_livraison,reussi
2087,2174,94500,paiement_livraison,reussi
2088,2176,40000,paiement_livraison,reussi
2089,2177,4500,paiement_livraison,reussi
2090,2178,158000,paiement_livraison,reussi
2091,2179,60000,carte_bancaire,reussi
2092,2180,77600,mobile_money,reussi
2093,2181,87600,mobile_money,reussi
2094,2182,129000,mobile_money,reussi
2095,2183,15000,mobile_money,echoue
2096,2184,72700,carte_bancaire,reussi
2097,2185,35000,carte_bancaire,reussi
2098,2186,172000,carte_bancaire,reussi
2099,2187,32400,paiement_livraison,reussi
2100,2188,45000,mobile_money,reussi
2101,2189,154500,paiement_livraison,reussi
2102,2190,9000,mobile_money,reussi
2103,2191,9000,mobile_money,reussi
2104,2192,3000,carte_bancaire,reussi
2105,2193,129500,mobile_money,reussi
2106,2194,121300,paiement_livraison,reussi
2107,2195,183000,paiement_livraison,reussi
2108,2196,127500,mobile_money,reussi
2109,2197,9000,carte_bancaire,reussi
2110,2198,90000,paiement_livraison,reussi
2111,2199,9000,mobile_money,reussi
2112,2200,72600,paiement_livraison,reussi
2113,2201,86900,carte_bancaire,reussi
2114,2202,142500,carte_bancaire,reussi
2115,2203,23000,paiement_livraison,reussi
2116,2204,47000,carte_bancaire,reussi
2117,2205,31000,paiement_livraison,reussi
2118,2206,76000,Mobile Money,reussi
2119,2207,12600,mobile_money,reussi
2120,2207,12600,mobile_money,reussi
2121,2208,70000,paiement_livraison,reussi
2122,2210,127000,carte_bancaire,reussi
2123,2211,58500,mobile_money,reussi
2124,2212,79600,mobile_money,reussi
2125,2213,75000,paiement_livraison,reussi
2126,2214,3000,mobile_money,reussi
2127,2215,30000,carte_bancaire,reussi
2128,2216,142000,mobile_money,reussi
2129,2217,58500,mobile_money,reussi
2130,2218,90000,mobile_money,reussi
2131,2219,25800,mobile_money,reussi
2132,2220,37500,mobile_money,reussi
2133,2221,30000,carte_bancaire,reussi
2134,2222,34500,carte_bancaire,reussi
2135,2223,81000,mobile_money,reussi
2136,2224,35500,mobile_money,reussi
2137,2226,6000,mobile_money,reussi
2138,2227,106300,mobile_money,reussi
2139,2228,82500,mobile_money,reussi
2140,2229,32900,carte_bancaire,reussi
2141,2230,25000,carte_bancaire,reussi
2142,2231,50700,paiement_livraison,echoue
2143,2232,11600,Mobile Money,reussi
2144,2232,11600,carte_bancaire,reussi
2145,2233,108100,mobile_money,reussi
2146,2234,32700,carte_bancaire,reussi
2147,2235,33000,mobile_money,reussi
2148,2236,187500,mobile_money,reussi
2149,2237,4200,Mobile Money,reussi
2150,2238,34500,mobile_money,echoue
2151,2239,131000,carte_bancaire,echoue
2152,2240,48000,carte_bancaire,reussi
2153,2241,66000,mobile_money,reussi
2154,2242,94500,mobile_money,reussi
2155,2243,12000,paiement_livraison,reussi
2156,2244,86000,paiement_livraison,reussi
2157,2245,141600,carte_bancaire,reussi
2158,2246,3000,mobile_money,reussi
2159,2247,75000,mobile_money,reussi
2160,2248,3500,mobile_money,reussi
2161,2249,29500,paiement_livraison,reussi
2162,2250,26500,mobile_money,reussi
2163,2251,106500,mobile_money,reussi
2164,2252,25000,mobile_money,reussi
2165,2253,35300,paiement_livraison,reussi
2166,2254,72500,mobile_money,reussi
2167,2255,34500,mobile_money,reussi
2168,2256,87500,mobile_money,reussi
2169,2256,87500,mobile_money,reussi
2170,2257,16300,carte_bancaire,reussi
2171,2258,2800,paiement_livraison,reussi
2172,2259,79500,paiement_livraison,reussi
2173,2260,116100,mobile_money,reussi
2174,2261,68000,carte_bancaire,reussi
2175,2262,183000,carte_bancaire,reussi
2176,2263,8400,paiement_livraison,reussi
2177,2264,84000,paiement_livraison,reussi
2178,2265,82300,paiement_livraison,reussi
2179,2266,101000,mobile_money,reussi
2180,2267,133000,mobile_money,reussi
2181,2268,30000,paiement_livraison,reussi
2182,2269,84700,carte_bancaire,reussi
2183,2270,119500,mobile_money,reussi
